condition,task,text_version,field,comparison,facet,metric,is_primary,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_sub,parity_ref,notes,ratio,log2ratio,z_generation,delta_filtering_aligned
persona,proposals,original,whole,human_vs_gpt,richness,vendi,False,q=1;kernel=rbf;sigma=1.0x_median,6.544195211348647,4.373948025871612,1.4961758056200412,ratio,,,,,permutation,2.1702471854770353,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,RBF kernel-sensitivity robustness pass (spec 1.9),0.6683706528629386,-0.5812797066387835,,
persona,proposals,original,whole,human_vs_gpt,richness,vendi,False,q=1;kernel=rbf;sigma=2.0x_median,2.103718983594628,1.7199990142472212,1.2230931332919088,ratio,,,,,permutation,0.3837199693474069,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,RBF kernel-sensitivity robustness pass (spec 1.9),0.8175992267314411,-0.29053426308252606,,
persona,proposals,original,whole,human_vs_gpt,evenness,vendi_slope,False,q=0..2,0.9477710062078428,0.9509061487596754,0.0031351425518325,diff,0.9485462415986796,0.9488341283176932,0.945255646327465,0.9457042540602896,permutation,-0.0031351425518325,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,relative VS0->VS2 drop (spec 4.2); larger = few dominant modes = less even; effect = AI - Human,1.0033079114377814,0.004764431605393534,,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_geometric,False,k=2,0.8181818181818182,0.6521739130434783,0.6521739130434783,coverage,0.4545454545454545,1.0,,,split_half_reference,0.6521739130434783,0.2367632367632367,0.2988842840327989,23.0,23.0,1000.0,0.8181818181818182,density=1.109; human_value = median human split-half coverage (parity ref); ci = split-half band,0.7971014492753623,-0.32716474325350947,,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_geometric,True,k=3,1.0,0.8260869565217391,0.8260869565217391,coverage,0.5454545454545454,1.0,,,split_half_reference,0.8260869565217391,0.2757242757242757,,23.0,23.0,1000.0,1.0,density=1.116; human_value = median human split-half coverage (parity ref); ci = split-half band,0.8260869565217391,-0.27563444261342734,-0.648273653882066,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_geometric,False,k=5,1.0,0.9565217391304348,0.9565217391304348,coverage,0.8181818181818182,1.0,,,split_half_reference,0.9565217391304348,0.1018981018981019,0.1360419685027015,23.0,23.0,1000.0,1.0,density=1.087; human_value = median human split-half coverage (parity ref); ci = split-half band,0.9565217391304348,-0.06413033741971558,,
persona,proposals,original,whole,human_vs_gpt,dimensionality,participation_ratio,True,,13.531231771987528,12.792112453487894,0.7391193184996343,diff,12.141847095214622,12.81774415352938,12.855180180350075,13.892471956368611,permutation,0.7391193184996343,0.4775522447755224,,23.0,23.0,10000.0,1.0,,0.9453767897147571,-0.08103864988031709,0.3911829645933062,0.6363636363636364
persona,proposals,original,whole,human_vs_gpt,dimensionality,effective_rank,False,,17.0183594334793,16.398582903022902,0.6197765304563987,diff,15.609828437807272,16.07198791821917,16.206842163453157,16.85728932182951,permutation,0.6197765304563987,0.445955404459554,0.5240489775907202,23.0,23.0,10000.0,1.0,,0.9635818873799817,-0.053520819651234765,,
persona,proposals,original,whole,human_vs_gpt,evenness,ripley_excess,True,r=pooled_q01_q50,-0.1355025536221205,0.1090048368597586,0.1090048368597586,envelope_area,,,,,global_envelope,5.392697044870962,0.009,,23.0,23.0,999.0,1.0,AI excess short-range mass vs pooled-cloud null (M=999); human excess = -0.1355 (env p = 0.002); simultaneous envelope,-0.8044485800890752,,-2.488718837699316,-1.0
persona,proposals,original,whole,human_vs_pooled_ai,spread,mean_pairwise,True,,0.0920805481225172,0.0634178981648724,1.4519646785380402,ratio,0.0572755616676091,0.069033856625807,,,same_size_subsample,0.0286626499576447,0.0009990009990009,,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.6887219880630174,-0.5380063577979751,-2.086980721534603,-1.0
persona,proposals,original,whole,human_vs_pooled_ai,spread,centroid_loo,False,,0.3077511553960533,0.2552637374104529,1.2056203459138537,ratio,0.2426265702887128,0.2669983835182224,,,same_size_subsample,0.0524874179856004,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.8294485103782862,-0.2697756690136526,,
persona,proposals,original,whole,human_vs_pooled_ai,spread,mst_dispersion,False,,0.0612108143988316,0.0373253232805102,1.6399272402496077,ratio,0.0333223943095177,0.0416097271239943,,,same_size_subsample,0.0238854911183213,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.6097831510182075,-0.7136318072459993,,
persona,proposals,original,whole,human_vs_pooled_ai,spread,sparseness,False,,0.0760741004601474,0.0507771723323132,1.4981948967594607,ratio,0.0449385697688382,0.057973166314672,,,same_size_subsample,0.0252969281278341,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.6674699013879712,-0.5832253129146597,,
persona,proposals,original,whole,human_vs_pooled_ai,spread,nn_isolation,False,,0.0583124382798641,0.0348520821630162,1.6731407325139125,ratio,0.0307636485076913,0.0393040519906356,,,same_size_subsample,0.0234603561168478,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.5976783545861603,-0.74255879956682,,
persona,proposals,original,whole,human_vs_pooled_ai,spread,spherical_variance,False,,0.0450534287355304,0.0308059555963414,1.4624908678658546,ratio,0.0277784819583897,0.0335800006178479,,,same_size_subsample,0.0142474731391889,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.6837649533218979,-0.5484276161997867,,
persona,proposals,original,whole,human_vs_pooled_ai,richness,vendi,False,q=0,23.0,23.0,1.0,ratio,23.0,23.0,,,same_size_subsample,0.0,1.0,1.0,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),1.0,0.0,,
persona,proposals,original,whole,human_vs_pooled_ai,richness,vendi,True,q=1,1.7279295553100062,1.4841257301544089,1.1642743739307262,ratio,1.4389898161043615,1.5276839000939073,,,same_size_subsample,0.2438038251555974,0.0009990009990009,,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.8589040714036188,-0.21943108510512063,-2.125440706559206,-1.0
persona,proposals,original,whole,human_vs_pooled_ai,richness,vendi,False,q=2,1.2012668572196157,1.1328014102509854,1.0604390552033838,ratio,1.118842570282706,1.145715259403952,,,same_size_subsample,0.0684654469686303,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.9430056306330663,-0.08466170971111568,,
persona,proposals,original,whole,human_vs_pooled_ai,evenness,vendi_slope,False,q=0..2,0.9477710062078428,0.9507477647716962,-0.0029767585638533,diff,0.9501862930693934,0.9513546708572738,,,same_size_subsample,-0.0029767585638533,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),1.0031407993538057,0.00452411469713158,,
persona,proposals,original,whole,human_vs_pooled_ai,dimensionality,participation_ratio,True,,13.531231771987528,12.085314498402234,1.4459172735852943,diff,10.573743239923232,13.536271274484404,,,same_size_subsample,1.4459172735852943,0.0269730269730269,,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.8931422284423031,-0.16303815926136322,-0.5264634883834146,-0.5454545454545454
persona,proposals,original,whole,human_vs_pooled_ai,dimensionality,effective_rank,False,,17.0183594334793,15.541438815596573,1.476920617882728,diff,14.406491956544269,16.642101023678055,,,same_size_subsample,1.476920617882728,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.9132160403794704,-0.13097189457498998,,
persona,proposals,original,whole,human_vs_pooled_ai,evenness,ripley_excess,True,r=pooled_q01_q50,-0.1355025536221205,0.0889154808596537,0.0889154808596537,envelope_area,0.00991766085124,0.1809346379475088,,,same_size_subsample,-0.2244180344817743,0.0009990009990009,,23.0,23.0,1000.0,1.0,pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),-0.6561904442599261,,-2.0300533311490643,-0.9130434782608696
persona,proposals,original,whole,human_vs_pooled_ai,coverage,coverage_geometric,True,k=3,1.0,0.8899565217391304,0.8899565217391304,coverage,0.782608695652174,1.0,,,same_size_subsample_vs_split_half,0.8899565217391304,0.0479520479520479,,23.0,23.0,1000.0,1.0,human_value = median split-half coverage (parity ref); pooled All-AI without-replacement subsample to n=23 (AI n=23 subsampled from 69),0.8899565217391304,-0.16819323903701724,-0.1427991328880349,
persona,proposals,original,whole,human_vs_claude,coverage,coverage_bertopic_region,False,k_lit=5,6.0,4.0,1.5,ratio,3.1,4.0,6.0,6.0,permutation,2.0,0.7068293170682932,0.8010732260107324,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.6666666666666666,-0.5849625007211563,,
persona,proposals,original,whole,human_vs_claude,coverage,coverage_mesh_terms,False,k_lit=5,403.0,255.0,1.580392156862745,ratio,237.65,255.0,375.1,400.9,permutation,148.0,0.000999900009999,0.0015267934284415,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.6327543424317618,-0.6602825916691095,,
persona,proposals,original,whole,human_vs_gemini,coverage,coverage_bertopic_region,False,k_lit=5,6.0,3.0,2.0,ratio,2.55,3.0,6.0,6.0,permutation,3.0,0.020997900209979,0.0294201349095859,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.5,-1.0,,
persona,proposals,original,whole,human_vs_gemini,coverage,coverage_mesh_terms,False,k_lit=5,403.0,126.0,3.1984126984126986,ratio,110.85,126.0,375.1,400.9,permutation,277.0,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.31265508684863524,-1.6773561050280508,,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_bertopic_region,False,k_lit=5,6.0,4.0,1.5,ratio,3.55,4.0,6.0,6.0,permutation,2.0,0.4746525347465253,0.5526776089514337,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.6666666666666666,-0.5849625007211563,,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_mesh_terms,False,k_lit=5,403.0,231.0,1.744588744588745,ratio,213.1,231.0,375.1,400.9,permutation,172.0,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.5732009925558312,-0.8028869871119099,,
persona,proposals,original,whole,human_vs_pooled_ai,coverage,coverage_bertopic_region,False,k_lit=5,6.0,3.442,1.7431725740848345,ratio,2.0,4.0,6.0,6.0,same_size_subsample,2.558,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,"M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; AI n=23 subsampled from 69 (1000 draws, without replacement)",0.5736666666666667,-0.8017154033430397,,
persona,proposals,original,whole,human_vs_pooled_ai,coverage,coverage_mesh_terms,False,k_lit=5,403.0,205.88,1.9574509422964832,ratio,163.975,248.025,375.1,400.9,same_size_subsample,197.12,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,"M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; AI n=23 subsampled from 69 (1000 draws, without replacement)",0.5108684863523573,-0.9689761510961578,,
persona,proposals,original,whole,human_vs_claude,coverage,coverage_bertopic_region,False,k_lit=10,7.0,5.0,1.4,ratio,4.1,5.0,6.55,7.0,permutation,2.0,0.764023597640236,0.8470696408620008,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.7142857142857143,-0.4854268271702417,-2.211748801034843,
persona,proposals,original,whole,human_vs_claude,coverage,coverage_mesh_terms,False,k_lit=10,683.0,393.0,1.737913486005089,ratio,367.1,393.0,649.65,677.25,permutation,290.0,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.575402635431918,-0.7973562660314839,,
persona,proposals,original,whole,human_vs_gemini,coverage,coverage_bertopic_region,False,k_lit=10,7.0,4.0,1.75,ratio,3.55,4.0,6.55,7.0,permutation,3.0,0.0505949405059494,0.068993100689931,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.5714285714285714,-0.8073549220576042,-3.123273987599945,
persona,proposals,original,whole,human_vs_gemini,coverage,coverage_mesh_terms,False,k_lit=10,683.0,226.0,3.02212389380531,ratio,215.0,226.0,649.65,677.25,permutation,457.0,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.3308931185944363,-1.5955628058749027,,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_bertopic_region,False,k_lit=10,7.0,5.0,1.4,ratio,5.0,5.0,6.55,7.0,permutation,2.0,0.2988701129887011,0.3717652624981404,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.7142857142857143,-0.4854268271702417,-2.211748801034843,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_mesh_terms,False,k_lit=10,683.0,368.0,1.8559782608695652,ratio,330.0,368.0,649.65,677.25,permutation,315.0,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.5387994143484627,-0.8921798122330775,,
persona,proposals,original,whole,human_vs_pooled_ai,coverage,coverage_bertopic_region,False,k_lit=10,7.0,4.528,1.5459363957597174,ratio,3.0,5.0,6.55,7.0,same_size_subsample,2.4720000000000004,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,"M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; AI n=23 subsampled from 69 (1000 draws, without replacement)",0.6468571428571428,-0.6284809638878089,-2.6419886890935715,
persona,proposals,original,whole,human_vs_pooled_ai,coverage,coverage_mesh_terms,False,k_lit=10,683.0,335.212,2.0375165566865148,ratio,275.0,394.0,649.65,677.25,same_size_subsample,347.788,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,"M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; AI n=23 subsampled from 69 (1000 draws, without replacement)",0.4907935578330893,-1.0268117826087357,,
persona,proposals,original,whole,human_vs_claude,coverage,coverage_bertopic_region,False,k_lit=20,10.0,5.0,2.0,ratio,4.1,5.0,9.0,10.0,permutation,5.0,0.0084991500849915,0.0121757487172631,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.5,-1.0,,
persona,proposals,original,whole,human_vs_claude,coverage,coverage_mesh_terms,False,k_lit=20,1248.0,621.0,2.0096618357487923,ratio,570.8,621.0,1191.1,1239.25,permutation,627.0,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.49759615384615385,-1.006952760641767,,
persona,proposals,original,whole,human_vs_gemini,coverage,coverage_bertopic_region,False,k_lit=20,10.0,5.0,2.0,ratio,4.0,5.0,9.0,10.0,permutation,5.0,0.0042995700429957,0.0062294906872949,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.5,-1.0,,
persona,proposals,original,whole,human_vs_gemini,coverage,coverage_mesh_terms,False,k_lit=20,1248.0,376.0,3.3191489361702127,ratio,353.1,376.0,1191.1,1239.25,permutation,872.0,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.30128205128205127,-1.730813367184611,,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_bertopic_region,False,k_lit=20,10.0,5.0,2.0,ratio,5.0,5.0,9.0,10.0,permutation,5.0,0.0004999500049995,0.0011085847936945,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.5,-1.0,,
persona,proposals,original,whole,human_vs_gpt,coverage,coverage_mesh_terms,False,k_lit=20,1248.0,570.0,2.1894736842105265,ratio,534.55,570.0,1191.1,1239.25,permutation,678.0,9.999000099990002e-05,0.0002428328595711,23.0,23.0,10000.0,1.0,M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; equal-n union comparison; ci = 95% jackknife,0.4567307692307692,-1.1305841098101443,,
persona,proposals,original,whole,human_vs_pooled_ai,coverage,coverage_bertopic_region,False,k_lit=20,10.0,4.699,2.128112364332837,ratio,3.0,5.0,9.0,10.0,same_size_subsample,5.301,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,"M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; AI n=23 subsampled from 69 (1000 draws, without replacement)",0.4699,-1.0895743271483338,,
persona,proposals,original,whole,human_vs_pooled_ai,coverage,coverage_mesh_terms,False,k_lit=20,1248.0,532.623,2.343120743940836,ratio,454.975,611.025,1191.1,1239.25,same_size_subsample,715.377,0.0009990009990009,0.0015267934284415,23.0,23.0,1000.0,1.0,"M6 uses abstract-derived KNN; BERTopic outlier bin (-1) excluded from unions; AI n=23 subsampled from 69 (1000 draws, without replacement)",0.42678125000000006,-1.2284312999954563,,
baseline,reviews,original,whole,human_vs_pooled_ai,richness,vendi,True,q=1,1.1474085032687966,1.198010205950185,0.8260869565217391,cliffs_delta,0.5652173913043478,1.0,,,paired_wilcoxon,7.0,4.5299530029296875e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0441008607982525,0.06226108388575496,-0.457560594373059,0.8260869565217391
baseline,reviews,original,whole,human_vs_pooled_ai,dimensionality,participation_ratio,True,,2.359565430470143,2.3736911254347124,-0.0,cliffs_delta,-0.4285714285714285,0.3915217391304348,,,paired_wilcoxon,123.0,0.9095312825191832,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.005986566332155,0.008611039919401743,-0.2771278181684134,-0.0
baseline,reviews,original,whole,human_vs_pooled_ai,dimensionality,effective_rank,False,,2.5061989386565675,2.513725151726285,-0.0,cliffs_delta,-0.4285714285714285,0.3915217391304348,,,paired_wilcoxon,125.0,0.9611595909257592,0.9611595909257592,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.003003038966153,0.004325977131306501,,
baseline,reviews,original,whole,human_vs_pooled_ai,coverage,coverage_geometric,True,k=panel_adaptive,0.8090909090909091,0.2749960184742793,-0.8181818181818182,cliffs_delta,-1.0,-0.5454545454545454,,,paired_wilcoxon,3.0,6.010036434603914e-05,,3.695652173913043,3.695652173913043,22.0,0.8090909090909091,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",0.3398827194625924,-1.556891081579059,,-0.8181818181818182
baseline,reviews,original,whole,human_vs_pooled_ai,evenness,vendi_slope,False,q=0..2,0.7054989805738177,0.699748661209239,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,9.0,7.867813110351562e-06,1.1408329010009764e-05,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9918492874930851,-0.011807176598810854,,
baseline,reviews,original,whole,human_vs_pooled_ai,evenness,ripley_excess,True,r=pooled_q01_q50,0.0438069344567069,0.01677884246372,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,7.0,4.5299530029296875e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",0.38301795530344707,-1.3845160697865806,-1.7684526375361485,0.8260869565217391
baseline,reviews,original,whole,human_vs_pooled_ai,spread,mean_pairwise,True,,0.0342866971080352,0.0478052105137554,0.8260869565217391,cliffs_delta,0.5652173913043478,1.0,,,paired_wilcoxon,8.0,5.9604644775390625e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.3942786720786848,0.47951893900107906,-0.1036385745586537,0.8260869565217391
baseline,reviews,original,whole,human_vs_pooled_ai,spread,centroid_loo,False,,0.2158076783866983,0.2559304869059527,0.9130434782608696,cliffs_delta,0.7391304347826086,1.0,,,paired_wilcoxon,7.0,4.5299530029296875e-06,6.794929504394531e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.1859192815529007,0.24600581758514065,,
baseline,reviews,original,whole,human_vs_pooled_ai,spread,mst_dispersion,False,,0.0290761383518101,0.0406492827321395,0.9130434782608696,cliffs_delta,0.7391304347826086,1.0,,,paired_wilcoxon,5.0,2.384185791015625e-06,3.77134843306108e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.3980289349396677,0.4833942204143324,,
baseline,reviews,original,whole,human_vs_pooled_ai,spread,sparseness,False,,0.0299834532441676,0.042130617610707,0.9130434782608696,cliffs_delta,0.7391304347826086,1.0,,,paired_wilcoxon,7.0,4.5299530029296875e-06,6.794929504394531e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.4051289312014879,0.4907025146959542,,
baseline,reviews,original,whole,human_vs_pooled_ai,spread,nn_isolation,False,,0.0274754009765251,0.038414730596729,0.9130434782608696,cliffs_delta,0.7391304347826086,1.0,,,paired_wilcoxon,9.0,7.867813110351562e-06,1.1408329010009764e-05,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.398149953463843,0.4835190999959046,,
baseline,reviews,original,whole,human_vs_pooled_ai,spread,spherical_variance,False,,0.0124115053963736,0.0173416895796651,0.8260869565217391,cliffs_delta,0.5652173913043478,1.0,,,paired_wilcoxon,7.0,4.5299530029296875e-06,6.794929504394531e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.3972269298397924,0.48256635429539374,,
baseline,reviews,original,whole,human_vs_claude,richness,vendi,True,q=1,1.1474085032687966,1.2092763463698493,0.8260869565217391,cliffs_delta,0.5652173913043478,1.0,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0539196309987249,0.07576485522901365,-1.7484194681340417,0.8260869565217391
baseline,reviews,original,whole,human_vs_claude,dimensionality,participation_ratio,True,,2.359565430470143,2.426727377776395,0.2727272727272727,cliffs_delta,-0.1428571428571428,0.6521739130434783,,,paired_wilcoxon,81.0,0.139625494560478,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.028463693542446,0.04049086525731513,0.8493316738000404,0.2727272727272727
baseline,reviews,original,whole,human_vs_claude,dimensionality,effective_rank,False,,2.5061989386565675,2.5474204736293733,0.2727272727272727,cliffs_delta,-0.1428571428571428,0.6521739130434783,,,paired_wilcoxon,83.0,0.1578746600972572,0.1615893579818986,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0164478303525666,0.02353617010334734,,
baseline,reviews,original,whole,human_vs_claude,coverage,coverage_geometric,True,k=panel_adaptive,0.8090909090909091,0.2282608695652174,-0.9047619047619048,cliffs_delta,-1.0,-0.7,,,paired_wilcoxon,1.0,6.73459387980617e-05,,3.695652173913043,3.695652173913043,22.0,0.8090909090909091,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",0.2821201758671226,-1.8256182507199907,,-0.9047619047619048
baseline,reviews,original,whole,human_vs_claude,evenness,vendi_slope,False,q=0..2,0.7054989805738177,0.6984080812923805,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,4.0,1.6689300537109375e-06,2.739564427789652e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9899491005987425,-0.014573745656277256,,
